air_temp,albedo,azimuth,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitation_rate,relative_humidity,surface_pressure,wind_speed_100m,zenith,period_end,period
11,0.18,18,48,7,0,0,0,0,0,77.6,1018.2,6.1,111,2019-05-01T00:15:00+02:00,PT15M
11,0.18,14,47.2,6.9,0,0,0,0,0,78.1,1018.1,6.2,112,2019-05-01T00:30:00+02:00,PT15M
10,0.18,11,47.5,6.9,0,0,0,0,0,78.7,1018.1,6.2,112,2019-05-01T00:45:00+02:00,PT15M
10,0.18,7,48.3,6.8,0,0,0,0,0,79.2,1018,6.3,113,2019-05-01T01:00:00+02:00,PT15M
10,0.18,3,48.4,6.8,0,0,0,0,0,79.9,1018,6.3,113,2019-05-01T01:15:00+02:00,PT15M
10,0.18,-1,48.4,6.8,0,0,0,0,0,80.8,1018,6.2,113,2019-05-01T01:30:00+02:00,PT15M
10,0.18,-5,48.4,6.8,0,0,0,0,0,81.8,1017.9,6.1,113,2019-05-01T01:45:00+02:00,PT15M
10,0.18,-9,49.1,6.8,0,0,0,0,0,82.8,1017.9,6,112,2019-05-01T02:00:00+02:00,PT15M
9,0.17,-13,50.7,6.8,0,0,0,0,0,83.6,1017.9,5.8,112,2019-05-01T02:15:00+02:00,PT15M
9,0.17,-17,50.7,6.8,0,0,0,0,0,84.3,1017.8,5.6,111,2019-05-01T02:30:00+02:00,PT15M
9,0.17,-21,50.7,6.8,0,0,0,0,0,85,1017.7,5.4,111,2019-05-01T02:45:00+02:00,PT15M
9,0.17,-24,50.7,6.8,0,0,0,0,0,85.7,1017.6,5.2,110,2019-05-01T03:00:00+02:00,PT15M
9,0.17,-28,50.7,6.8,0,0,0,0,0,86.2,1017.4,5.1,109,2019-05-01T03:15:00+02:00,PT15M
9,0.17,-32,50.7,6.8,0,0,0,0,0,86.3,1017.2,5,108,2019-05-01T03:30:00+02:00,PT15M
9,0.17,-35,50.7,6.7,0,0,0,0,0,86.5,1017.1,5,106,2019-05-01T03:45:00+02:00,PT15M
9,0.17,-39,50.7,6.7,0,0,0,0,0,86.6,1016.9,4.9,105,2019-05-01T04:00:00+02:00,PT15M
9,0.17,-42,50.7,6.7,0,0,0,0,0,86.9,1016.8,4.9,104,2019-05-01T04:15:00+02:00,PT15M
9,0.17,-46,53.9,6.7,0,0,0,0,0,87.3,1016.7,4.9,102,2019-05-01T04:30:00+02:00,PT15M
9,0.17,-49,62.4,6.6,0,0,0,0,0,87.8,1016.6,4.9,100,2019-05-01T04:45:00+02:00,PT15M
9,0.17,-52,72.6,6.6,0,0,0,0,0,88.2,1016.5,5,99,2019-05-01T05:00:00+02:00,PT15M
8,0.17,-55,85.8,6.6,0,0,0,0,0,88.4,1016.5,5,97,2019-05-01T05:15:00+02:00,PT15M
8,0.17,-58,88.5,6.5,0,0,0,0,0,88.2,1016.4,5.1,95,2019-05-01T05:30:00+02:00,PT15M
8,0.17,-61,88.2,6.5,0,0,0,0,0,88.1,1016.4,5.1,93,2019-05-01T05:45:00+02:00,PT15M
8,0.17,-64,90.3,6.4,0,0,0,0,0,87.9,1016.3,5.2,91,2019-05-01T06:00:00+02:00,PT15M
8,0.17,-67,89.1,6.4,1,0,1,1,0,87.9,1016.3,5.2,89,2019-05-01T06:15:00+02:00,PT15M
8,0.17,-70,86.2,6.4,4,0,4,3,0,88,1016.3,5.4,87,2019-05-01T06:30:00+02:00,PT15M
8,0.17,-73,82.1,6.3,8,0,8,8,0,88.2,1016.3,5.5,84,2019-05-01T06:45:00+02:00,PT15M
8,0.17,-76,85.9,6.3,10,0,10,10,0,88.3,1016.3,5.6,82,2019-05-01T07:00:00+02:00,PT15M
8,0.17,-79,85.1,6.3,16,0,16,15,0,88.3,1016.3,5.7,80,2019-05-01T07:15:00+02:00,PT15M
8,0.17,-82,79.4,6.3,29,0,29,28,0,88.2,1016.3,5.7,78,2019-05-01T07:30:00+02:00,PT15M
8,0.17,-85,70.8,6.4,51,0,51,49,0,88,1016.4,5.8,75,2019-05-01T07:45:00+02:00,PT15M
8,0.17,-88,70.4,6.4,63,0,63,61,0,87.9,1016.4,5.9,73,2019-05-01T08:00:00+02:00,PT15M
8,0.17,-91,70.2,6.4,75,0,75,72,0,87.6,1016.4,5.9,71,2019-05-01T08:15:00+02:00,PT15M
8,0.17,-94,67.7,6.4,94,0,94,91,0,87.2,1016.4,6,69,2019-05-01T08:30:00+02:00,PT15M
9,0.17,-97,62,6.4,126,0,126,122,0,86.7,1016.4,6,66,2019-05-01T08:45:00+02:00,PT15M
9,0.17,-100,59.3,6.4,151,0,151,146,0,86.3,1016.4,6,64,2019-05-01T09:00:00+02:00,PT15M
9,0.17,-103,52,6.4,198,0,198,191,0,85.6,1016.4,6,62,2019-05-01T09:15:00+02:00,PT15M
9,0.17,-107,44.1,6.4,252,0,252,243,0,84.6,1016.3,6,60,2019-05-01T09:30:00+02:00,PT15M
9,0.17,-110,37.4,6.5,307,0,307,296,0,83.6,1016.3,6,58,2019-05-01T09:45:00+02:00,PT15M
9,0.17,-113,28.1,6.5,314,113,379,384,0,82.6,1016.2,6,55,2019-05-01T10:00:00+02:00,PT15M
10,0.17,-117,14.5,6.5,254,379,481,525,0,81.6,1016.2,6,53,2019-05-01T10:15:00+02:00,PT15M
10,0.17,-121,5.7,6.5,194,590,562,640,0,80.5,1016.2,6.1,51,2019-05-01T10:30:00+02:00,PT15M
10,0.17,-125,2.3,6.5,164,693,614,712,0,79.4,1016.2,6.2,49,2019-05-01T10:45:00+02:00,PT15M
10,0.17,-129,0,6.5,140,769,658,774,0,78.3,1016.2,6.2,48,2019-05-01T11:00:00+02:00,PT15M
10,0.17,-134,0,6.5,137,788,686,812,0,76.9,1016.2,6.2,46,2019-05-01T11:15:00+02:00,PT15M
11,0.17,-138,0,6.5,135,805,711,847,0,75.1,1016.1,6,44,2019-05-01T11:30:00+02:00,PT15M
11,0.17,-143,0,6.5,134,816,732,877,0,73.4,1016.1,5.8,43,2019-05-01T11:45:00+02:00,PT15M
11,0.17,-148,0,6.5,135,822,750,902,0,71.7,1016,5.6,42,2019-05-01T12:00:00+02:00,PT15M
12,0.17,-153,0,6.6,136,827,765,923,0,70.6,1015.9,5.5,40,2019-05-01T12:15:00+02:00,PT15M
12,0.17,-159,0,6.7,137,831,778,940,0,69.9,1015.8,5.6,40,2019-05-01T12:30:00+02:00,PT15M
12,0.17,-164,0,6.8,137,834,787,954,0,69.2,1015.7,5.8,39,2019-05-01T12:45:00+02:00,PT15M
13,0.17,-170,0,6.8,138,837,794,963,0,68.6,1015.6,5.9,38,2019-05-01T13:00:00+02:00,PT15M
13,0.17,-176,0,6.9,138,838,798,968,0,67.8,1015.4,6,38,2019-05-01T13:15:00+02:00,PT15M
13,0.17,178,0,7,138,838,798,969,0,66.9,1015.3,6.1,38,2019-05-01T13:30:00+02:00,PT15M
13,0.17,172,0,7.1,138,838,796,966,0,66.1,1015.1,6.1,38,2019-05-01T13:45:00+02:00,PT15M
14,0.17,166,0,7.2,137,837,791,959,0,65.2,1015,6.2,39,2019-05-01T14:00:00+02:00,PT15M
14,0.17,161,0,7.2,137,834,783,947,0,64.5,1014.8,6.3,39,2019-05-01T14:15:00+02:00,PT15M
14,0.17,155,0,7.2,136,831,772,931,0,63.7,1014.7,6.3,40,2019-05-01T14:30:00+02:00,PT15M
14,0.17,150,0,7.3,135,826,758,912,0,63,1014.5,6.4,41,2019-05-01T14:45:00+02:00,PT15M
14,0.17,145,0,7.3,135,819,740,888,0,62.3,1014.4,6.5,42,2019-05-01T15:00:00+02:00,PT15M
15,0.17,140,0,7.3,134,811,721,860,0,61.7,1014.2,6.6,44,2019-05-01T15:15:00+02:00,PT15M
15,0.17,135,0,7.3,134,802,698,829,0,61.2,1014.1,6.9,45,2019-05-01T15:30:00+02:00,PT15M
15,0.17,131,0,7.4,133,790,673,794,0,60.8,1014,7.1,47,2019-05-01T15:45:00+02:00,PT15M
15,0.17,126,0,7.4,134,775,645,755,0,60.3,1013.8,7.4,49,2019-05-01T16:00:00+02:00,PT15M
15,0.17,122,0,7.4,134,758,615,714,0,59.6,1013.7,7.5,51,2019-05-01T16:15:00+02:00,PT15M
15,0.17,118,0,7.2,133,740,583,669,0,58.7,1013.6,7.5,53,2019-05-01T16:30:00+02:00,PT15M
15,0.17,115,0,7.2,133,718,549,622,0,57.8,1013.4,7.5,55,2019-05-01T16:45:00+02:00,PT15M
16,0.17,111,0,7,132,691,512,573,0,57,1013.3,7.5,57,2019-05-01T17:00:00+02:00,PT15M
16,0.17,108,0,7,131,662,474,522,0,56.4,1013.1,7.5,59,2019-05-01T17:15:00+02:00,PT15M
16,0.17,104,0,6.9,129,630,435,469,0,56.1,1013,7.4,61,2019-05-01T17:30:00+02:00,PT15M
16,0.17,101,0,6.8,126,596,394,416,0,55.9,1012.8,7.3,63,2019-05-01T17:45:00+02:00,PT15M
16,0.17,98,0,6.7,121,559,353,364,0,55.6,1012.7,7.2,65,2019-05-01T18:00:00+02:00,PT15M
16,0.17,95,0,6.7,115,519,312,312,0,55.5,1012.6,7.1,68,2019-05-01T18:15:00+02:00,PT15M
15,0.17,92,0,6.6,109,474,271,261,0,55.8,1012.6,6.9,70,2019-05-01T18:30:00+02:00,PT15M
15,0.17,89,4.5,6.6,114,348,220,205,0,56.1,1012.6,6.8,72,2019-05-01T18:45:00+02:00,PT15M
15,0.17,86,11.1,6.5,117,197,169,154,0,56.3,1012.6,6.6,75,2019-05-01T19:00:00+02:00,PT15M
15,0.17,83,12.3,6.5,102,136,134,119,0,57.1,1012.5,6.5,77,2019-05-01T19:15:00+02:00,PT15M
15,0.17,80,15.7,6.6,88,54,98,90,0,58.4,1012.3,6.5,79,2019-05-01T19:30:00+02:00,PT15M
14,0.17,77,16.8,6.6,70,3,70,67,0,59.8,1012.2,6.4,81,2019-05-01T19:45:00+02:00,PT15M
14,0.17,74,11,6.7,48,14,50,46,0,61.1,1012,6.3,83,2019-05-01T20:00:00+02:00,PT15M
14,0.17,71,1.2,6.7,28,43,32,27,0,62.6,1012,6.3,86,2019-05-01T20:15:00+02:00,PT15M
13,0.17,68,0,6.7,13,9,14,13,0,64.3,1012,6.3,88,2019-05-01T20:30:00+02:00,PT15M
13,0.17,65,6.2,6.6,1,0,1,1,0,66,1012,6.3,90,2019-05-01T20:45:00+02:00,PT15M
12,0.17,62,16.7,6.6,0,0,0,0,0,67.7,1012.1,6.3,92,2019-05-01T21:00:00+02:00,PT15M
12,0.17,59,14.1,6.6,0,0,0,0,0,69.5,1012.1,6.3,94,2019-05-01T21:15:00+02:00,PT15M
12,0.17,56,1.3,6.5,0,0,0,0,0,71.2,1012,6.2,96,2019-05-01T21:30:00+02:00,PT15M
11,0.17,53,0,6.5,0,0,0,0,0,73,1012,6.2,98,2019-05-01T21:45:00+02:00,PT15M
11,0.17,50,15.1,6.4,0,0,0,0,0,74.8,1012,6.1,99,2019-05-01T22:00:00+02:00,PT15M
10,0.17,47,44.9,6.4,0,0,0,0,0,76.4,1011.9,6.1,101,2019-05-01T22:15:00+02:00,PT15M
10,0.17,43,49.6,6.3,0,0,0,0,0,77.9,1011.9,6,103,2019-05-01T22:30:00+02:00,PT15M
10,0.17,40,44.8,6.3,0,0,0,0,0,79.3,1011.8,6,104,2019-05-01T22:45:00+02:00,PT15M
9,0.17,36,32.7,6.2,0,0,0,0,0,80.8,1011.7,5.9,106,2019-05-01T23:00:00+02:00,PT15M
9,0.17,33,1.6,6.2,0,0,0,0,0,81.7,1011.6,5.8,107,2019-05-01T23:15:00+02:00,PT15M
9,0.17,29,0,6.1,0,0,0,0,0,82.1,1011.6,5.7,108,2019-05-01T23:30:00+02:00,PT15M
9,0.17,26,0,6,0,0,0,0,0,82.5,1011.5,5.6,109,2019-05-01T23:45:00+02:00,PT15M
9,0.17,22,0,5.9,0,0,0,0,0,82.9,1011.4,5.5,110,2019-05-02T00:00:00+02:00,PT15M
8,0.17,18,0,5.8,0,0,0,0,0,83.3,1011.3,5.5,111,2019-05-02T00:15:00+02:00,PT15M
8,0.17,14,0,5.7,0,0,0,0,0,83.8,1011.3,5.7,112,2019-05-02T00:30:00+02:00,PT15M
8,0.17,10,0,5.7,0,0,0,0,0,84.2,1011.2,5.8,112,2019-05-02T00:45:00+02:00,PT15M
8,0.17,7,0,5.6,0,0,0,0,0,84.6,1011.1,5.9,112,2019-05-02T01:00:00+02:00,PT15M
8,0.17,3,0,5.6,0,0,0,0,0,84.9,1011,6.1,113,2019-05-02T01:15:00+02:00,PT15M
8,0.17,-1,0,5.5,0,0,0,0,0,85,1010.9,6.2,113,2019-05-02T01:30:00+02:00,PT15M
8,0.17,-5,5.2,5.4,0,0,0,0,0,85.2,1010.8,6.3,112,2019-05-02T01:45:00+02:00,PT15M
8,0.17,-9,9.8,5.3,0,0,0,0,0,85.3,1010.7,6.5,112,2019-05-02T02:00:00+02:00,PT15M
8,0.17,-13,1.2,5.3,0,0,0,0,0,85.4,1010.6,6.6,112,2019-05-02T02:15:00+02:00,PT15M
8,0.17,-17,0,5.2,0,0,0,0,0,85.3,1010.4,6.6,111,2019-05-02T02:30:00+02:00,PT15M
7,0.17,-21,0,5.1,0,0,0,0,0,85.3,1010.3,6.7,110,2019-05-02T02:45:00+02:00,PT15M
7,0.17,-24,0,5,0,0,0,0,0,85.3,1010.1,6.8,109,2019-05-02T03:00:00+02:00,PT15M
7,0.17,-28,0,5,0,0,0,0,0,85.2,1010,6.8,108,2019-05-02T03:15:00+02:00,PT15M
7,0.17,-32,0,4.9,0,0,0,0,0,84.9,1009.9,6.9,107,2019-05-02T03:30:00+02:00,PT15M
7,0.17,-35,0,4.9,0,0,0,0,0,84.6,1009.7,6.9,106,2019-05-02T03:45:00+02:00,PT15M
7,0.17,-39,0,4.8,0,0,0,0,0,84.3,1009.6,6.9,105,2019-05-02T04:00:00+02:00,PT15M
7,0.17,-42,0,4.8,0,0,0,0,0,84,1009.5,7,103,2019-05-02T04:15:00+02:00,PT15M
7,0.17,-45,0,4.7,0,0,0,0,0,83.7,1009.4,7,102,2019-05-02T04:30:00+02:00,PT15M
7,0.17,-49,0,4.7,0,0,0,0,0,83.4,1009.3,7.1,100,2019-05-02T04:45:00+02:00,PT15M
7,0.17,-52,0,4.6,0,0,0,0,0,83.1,1009.2,7.2,98,2019-05-02T05:00:00+02:00,PT15M
7,0.17,-55,0,4.6,0,0,0,0,0,82.9,1009.1,7.2,96,2019-05-02T05:15:00+02:00,PT15M
7,0.17,-58,0,4.6,0,0,0,0,0,82.8,1009,7.2,94,2019-05-02T05:30:00+02:00,PT15M
7,0.17,-61,0,4.6,0,0,0,0,0,82.6,1009,7.1,93,2019-05-02T05:45:00+02:00,PT15M
7,0.17,-64,0,4.6,0,0,0,0,0,82.5,1008.9,7.1,90,2019-05-02T06:00:00+02:00,PT15M
7,0.17,-67,0,4.6,9,10,10,9,0,82.4,1008.8,7.1,88,2019-05-02T06:15:00+02:00,PT15M
7,0.17,-70,28.2,4.6,19,13,20,18,0,82.4,1008.7,7.1,86,2019-05-02T06:30:00+02:00,PT15M
8,0.17,-73,79.7,4.7,11,0,11,10,0,82.4,1008.7,7,84,2019-05-02T06:45:00+02:00,PT15M
8,0.17,-76,88,4.7,10,0,10,10,0,82.4,1008.6,7,82,2019-05-02T07:00:00+02:00,PT15M
8,0.17,-79,84.2,4.8,18,0,18,18,0,82.5,1008.5,7,80,2019-05-02T07:15:00+02:00,PT15M
8,0.17,-82,80.6,4.9,29,0,29,28,0,82.7,1008.5,7.1,77,2019-05-02T07:30:00+02:00,PT15M
8,0.17,-85,76.6,5,44,0,44,42,0,82.8,1008.5,7.1,75,2019-05-02T07:45:00+02:00,PT15M
8,0.17,-88,75.8,5.1,55,0,55,53,0,83,1008.5,7.2,73,2019-05-02T08:00:00+02:00,PT15M
8,0.17,-91,76.3,5.2,63,0,63,60,0,83,1008.4,7.3,71,2019-05-02T08:15:00+02:00,PT15M
8,0.17,-94,77,5.2,69,0,69,67,0,83.1,1008.4,7.3,68,2019-05-02T08:30:00+02:00,PT15M
8,0.17,-97,78.7,5.4,73,0,73,70,0,83.1,1008.3,7.4,66,2019-05-02T08:45:00+02:00,PT15M
8,0.17,-100,78.2,5.4,83,0,83,80,0,83.1,1008.3,7.5,64,2019-05-02T09:00:00+02:00,PT15M
8,0.17,-103,77.6,5.6,94,0,94,91,0,83,1008.2,7.6,62,2019-05-02T09:15:00+02:00,PT15M
9,0.17,-106,77.2,5.7,104,0,104,100,0,82.9,1008.2,7.7,59,2019-05-02T09:30:00+02:00,PT15M
9,0.17,-110,76.8,5.9,114,0,114,110,0,82.8,1008.1,7.8,57,2019-05-02T09:45:00+02:00,PT15M
9,0.17,-113,77.3,6,119,0,119,115,0,82.7,1008.1,7.9,55,2019-05-02T10:00:00+02:00,PT15M
9,0.17,-117,77,6.1,128,0,128,124,0,82.5,1008,8,53,2019-05-02T10:15:00+02:00,PT15M
9,0.17,-121,77,6.2,136,0,136,131,0,82.2,1008,8.2,51,2019-05-02T10:30:00+02:00,PT15M
9,0.17,-125,77.2,6.3,141,0,141,136,0,81.9,1008,8.3,49,2019-05-02T10:45:00+02:00,PT15M
9,0.17,-129,77.5,6.4,145,0,145,140,0,81.7,1008,8.5,47,2019-05-02T11:00:00+02:00,PT15M
10,0.17,-133,78.7,6.5,143,0,143,138,0,81.3,1007.9,8.5,46,2019-05-02T11:15:00+02:00,PT15M
10,0.17,-138,79.2,6.6,144,0,144,139,0,80.8,1007.9,8.4,44,2019-05-02T11:30:00+02:00,PT15M
10,0.17,-143,77.1,6.8,163,0,163,157,0,80.2,1007.8,8.3,43,2019-05-02T11:45:00+02:00,PT15M
10,0.17,-148,72.6,6.9,200,0,200,193,0,79.7,1007.8,8.2,41,2019-05-02T12:00:00+02:00,PT15M
11,0.17,-153,74.3,7,191,0,191,185,0.1,79.2,1007.7,8.1,40,2019-05-02T12:15:00+02:00,PT15M
11,0.17,-159,76.2,7.2,180,0,180,174,0.1,78.7,1007.6,8.2,39,2019-05-02T12:30:00+02:00,PT15M
11,0.17,-164,74.7,7.2,193,0,193,187,0.1,78.2,1007.5,8.3,39,2019-05-02T12:45:00+02:00,PT15M
11,0.17,-170,73.3,7.4,206,0,206,199,0.1,77.7,1007.4,8.4,38,2019-05-02T13:00:00+02:00,PT15M
11,0.17,-176,66.1,7.4,262,0,262,253,0.2,77.1,1007.3,8.4,38,2019-05-02T13:15:00+02:00,PT15M
12,0.17,178,52.4,7.5,369,0,369,356,0.2,76.5,1007.2,8.4,38,2019-05-02T13:30:00+02:00,PT15M
12,0.17,172,54.7,7.5,350,0,350,337,0.2,75.9,1007.2,8.3,38,2019-05-02T13:45:00+02:00,PT15M
12,0.17,166,67.5,7.6,248,0,248,240,0.2,75.3,1007.1,8.3,38,2019-05-02T14:00:00+02:00,PT15M
12,0.17,161,73.2,7.7,202,0,202,195,0.1,74.6,1006.9,8.3,39,2019-05-02T14:15:00+02:00,PT15M
12,0.17,155,80.2,7.8,147,0,147,142,0.1,73.9,1006.7,8.3,40,2019-05-02T14:30:00+02:00,PT15M
13,0.17,150,82.7,7.9,126,0,126,121,0.1,73.2,1006.5,8.3,41,2019-05-02T14:45:00+02:00,PT15M
13,0.17,145,82.8,8,123,0,123,118,0.1,72.5,1006.3,8.2,42,2019-05-02T15:00:00+02:00,PT15M
13,0.17,140,82.2,8.1,123,0,123,119,0.3,72,1006.1,8.3,43,2019-05-02T15:15:00+02:00,PT15M
13,0.17,135,83.9,8.2,108,0,108,104,0.3,71.6,1005.9,8.4,45,2019-05-02T15:30:00+02:00,PT15M
13,0.17,130,85.4,8.2,94,0,94,91,0.3,71.3,1005.7,8.5,47,2019-05-02T15:45:00+02:00,PT15M
13,0.17,126,85.4,8.3,91,0,91,87,0.3,71,1005.4,8.6,48,2019-05-02T16:00:00+02:00,PT15M
14,0.17,122,84.7,8.3,90,0,90,87,0.1,70.6,1005.3,8.9,50,2019-05-02T16:15:00+02:00,PT15M
14,0.17,118,80.9,8.3,107,0,107,104,0.1,70.1,1005.4,9.3,52,2019-05-02T16:30:00+02:00,PT15M
14,0.17,114,79.2,8.3,110,0,110,106,0.1,69.6,1005.4,9.7,54,2019-05-02T16:45:00+02:00,PT15M
14,0.17,111,77,8.3,114,0,114,110,0.1,69.2,1005.4,10,56,2019-05-02T17:00:00+02:00,PT15M
14,0.17,107,66.9,8.3,153,0,153,148,1.1,69.8,1005.4,10.1,59,2019-05-02T17:15:00+02:00,PT15M
13,0.17,104,58.8,8.3,176,0,176,170,1.1,71.5,1005.4,9.8,61,2019-05-02T17:30:00+02:00,PT15M
13,0.17,101,59.4,8.3,159,0,159,154,1.1,73.3,1005.3,9.5,63,2019-05-02T17:45:00+02:00,PT15M
